Country,Description,Quantity,Rank,Performing
Poland,SMALL CERAMIC TOP STORAGE JAR ,12,19.0,Top Performer
Poland,SMALL CHINESE STYLE SCISSOR,80,5.0,Top Performer
Poland,SMALL PINK GLASS SUNDAE DISH,36,10.0,Top Performer
Poland,SMALL WHITE HEART OF WICKER,12,19.0,Top Performer
Poland,SOAP DISH BROCANTE,8,22.0,Top Performer
Poland,STRAWBERRY CERAMIC TRINKET BOX,144,1.0,Top Performer
Poland,STRAWBERRY CERAMIC TRINKET POT,24,14.0,Top Performer
Poland,STRAWBERRY FAIRY CAKE TEAPOT,8,22.0,Top Performer
Poland,STRIPEY CHOCOLATE NESTING BOXES,6,23.0,Top Performer
Poland,SWEETHEART RECIPE BOOK STAND,2,27.0,Top Performer
Poland,TEA TIME OVEN GLOVE,30,12.0,Top Performer
Poland,TRADITIONAL WOODEN SKIPPING ROPE,12,19.0,Top Performer
Poland,TRAVEL CARD WALLET KEEP CALM,24,14.0,Top Performer
Poland,TRAVEL SEWING KIT,10,20.0,Top Performer
Poland,VICTORIAN GLASS HANGING T-LIGHT,12,19.0,Top Performer
Poland,VINTAGE  2 METRE FOLDING RULER,12,19.0,Top Performer
Poland,VINTAGE CREAM CAT FOOD CONTAINER,12,19.0,Top Performer
Poland,VINTAGE CREAM DOG FOOD CONTAINER,8,22.0,Top Performer
Poland,VINTAGE RED ENAMEL TRIM PLATE,12,19.0,Top Performer
Poland,VINTAGE RED TRIM ENAMEL BOWL ,12,19.0,Top Performer
Poland,WHITE HAND TOWEL WITH BUTTERFLY,20,15.0,Top Performer
Poland,WHITE WOOD GARDEN PLANT LADDER,1,28.0,Top Performer
Poland,WOOD BLACK BOARD ANT WHITE FINISH,2,27.0,Top Performer
Poland,WRAP DOILEY DESIGN,25,13.0,Top Performer
Poland,WRAP I LOVE LONDON ,25,13.0,Top Performer
Poland,WRAP SUKI AND FRIENDS,25,13.0,Top Performer
Poland,ZINC FOLKART SLEIGH BELLS,12,19.0,Top Performer
Poland,ZINC T-LIGHT HOLDER STAR LARGE,12,19.0,Top Performer
Poland,ZINC T-LIGHT HOLDER STARS SMALL,12,19.0,Top Performer
Poland,ZINC WILLIE WINKIE  CANDLE STICK,24,14.0,Top Performer
Portugal, 50'S CHRISTMAS GIFT BAG LARGE,56,39.0,General performer
Portugal, NINE DRAWER OFFICE TIDY,1,86.0,General performer
Portugal, RED SPOT GIFT BAG LARGE,24,63.0,General performer
Portugal,10 COLOUR SPACEBOY PEN,24,63.0,General performer
Portugal,12 PENCIL SMALL TUBE WOODLAND,5,82.0,General performer
Portugal,12 PENCILS SMALL TUBE RED RETROSPOT,7,80.0,General performer
Portugal,12 PENCILS TALL TUBE POSY,2,85.0,General performer
Portugal,12 PENCILS TALL TUBE RED RETROSPOT,38,52.0,General performer
Portugal,12 PENCILS TALL TUBE WOODLAND,12,75.0,General performer
Portugal,20 DOLLY PEGS RETROSPOT,24,63.0,General performer
Portugal,3 PIECE SPACEBOY COOKIE CUTTER SET,6,81.0,General performer
Portugal,3 STRIPEY MICE FELTCRAFT,6,81.0,General performer
Portugal,36 FOIL HEART CAKE CASES,1,86.0,General performer
Portugal,36 PENCILS TUBE WOODLAND,48,46.0,General performer
Portugal,3D TRADITIONAL CHRISTMAS STICKERS,3,84.0,General performer
Portugal,4 TRADITIONAL SPINNING TOPS,96,21.0,Top Performer
Portugal,50'S CHRISTMAS PAPER GIFT BAG,40,51.0,General performer
Portugal,6 GIFT TAGS 50'S CHRISTMAS ,40,51.0,General performer
Portugal,6 GIFT TAGS VINTAGE CHRISTMAS ,16,71.0,General performer
Portugal,60 CAKE CASES DOLLY GIRL DESIGN,48,46.0,General performer
Portugal,60 TEATIME FAIRY CAKE CASES,218,2.0,Top Performer
Portugal,72 SWEETHEART FAIRY CAKE CASES,145,9.0,Top Performer
Portugal,A4 WALL TIDY BLUE OFFICE,12,75.0,General performer
Portugal,ABC TREASURE BOOK BOX ,48,46.0,General performer
Portugal,ABSTRACT CIRCLE JOURNAL ,1,86.0,General performer
Portugal,ADVENT CALENDAR GINGHAM SACK,2,85.0,General performer
Portugal,AGED GLASS SILVER T-LIGHT HOLDER,12,75.0,General performer
Portugal,"AIRLINE LOUNGE,METAL SIGN",12,75.0,General performer
Portugal,ALARM CLOCK BAKELIKE GREEN,4,83.0,General performer
Portugal,ALARM CLOCK BAKELIKE RED ,4,83.0,General performer
Portugal,ANGEL DECORATION PAINTED ZINC ,4,83.0,General performer
Portugal,ANT SILVER LIME GREEN BOUDICCA RING,6,81.0,General performer
Portugal,ANT SILVER TURQUOISE BOUDICCA RING,6,81.0,General performer
Portugal,ASS FLORAL PRINT MULTI SCREWDRIVER,24,63.0,General performer
Portugal,ASSORTED COLOUR BIRD ORNAMENT,48,46.0,General performer
Portugal,ASSORTED COLOUR MINI CASES,2,85.0,General performer
Portugal,ASSORTED EASTER GIFT TAGS,84,24.0,Top Performer
Portugal,ASSORTED TUTTI FRUTTI MIRROR,12,75.0,General performer
Portugal,ASSTD DESIGN RACING CAR PEN,16,71.0,General performer
Portugal,BAKING MOULD CHOCOLATE CUPCAKES,30,57.0,General performer
Portugal,BAKING MOULD HEART WHITE CHOCOLATE,2,85.0,General performer
Portugal,BAKING MOULD TOFFEE CUP CHOCOLATE,3,84.0,General performer
Portugal,BAKING SET 9 PIECE RETROSPOT ,71,31.0,Top Performer
Portugal,BAKING SET SPACEBOY DESIGN,3,84.0,General performer
Portugal,BATH BUILDING BLOCK WORD,3,84.0,General performer
Portugal,BATHROOM METAL SIGN,12,75.0,General performer
Portugal,BEWARE OF THE CAT METAL SIGN ,24,63.0,General performer
Portugal,BICYCLE PUNCTURE REPAIR KIT ,6,81.0,General performer
Portugal,BINGO SET,20,67.0,General performer
Portugal,BIRD DECORATION RED RETROSPOT,24,63.0,General performer
Portugal,BIRD HOUSE HOT WATER BOTTLE,2,85.0,General performer
Portugal,BIRDS MOBILE VINTAGE DESIGN,2,85.0,General performer
Portugal,BISCUIT TIN 50'S CHRISTMAS,6,81.0,General performer
Portugal,BLACK/BLUE POLKADOT UMBRELLA,6,81.0,General performer
Portugal,BLOSSOM  IMAGES NOTEBOOK SET,24,63.0,General performer
Portugal,BLUE HARMONICA IN BOX ,60,37.0,Top Performer
Portugal,BLUE PAISLEY JOURNAL ,1,86.0,General performer
Portugal,BLUE PAISLEY POCKET BOOK,6,81.0,General performer
Portugal,BLUE PAISLEY SKETCHBOOK,2,85.0,General performer
Portugal,BLUE PAISLEY TISSUE BOX,2,85.0,General performer
Portugal,BLUE PARTY BAGS ,18,69.0,General performer
Portugal,BLUE POLKADOT CUP,8,79.0,General performer
Portugal,BLUE POLKADOT LUGGAGE TAG ,12,75.0,General performer
Portugal,BLUE POLKADOT WASHING UP GLOVES,2,85.0,General performer
Portugal,BLUE POLKADOT WRAP,75,28.0,Top Performer
Portugal,BLUE REFECTORY CLOCK ,2,85.0,General performer
Portugal,BLUE ROSE FABRIC MIRROR,6,81.0,General performer
Portugal,BLUE SCANDINAVIAN PAISLEY WRAP,75,28.0,Top Performer
Portugal,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,79.0,General performer
Portugal,BOX OF 6 MINI 50'S CRACKERS,30,57.0,General performer
Portugal,BOX OF 6 MINI VINTAGE CRACKERS,6,81.0,General performer
Portugal,BOX OF VINTAGE ALPHABET BLOCKS,2,85.0,General performer
Portugal,BOX OF VINTAGE JIGSAW BLOCKS ,24,63.0,General performer
Portugal,BREAD BIN DINER STYLE IVORY,1,86.0,General performer
Portugal,BUFFALO BILL TREASURE BOOK BOX,8,79.0,General performer
Portugal,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,27,60.0,General performer
Portugal,BUNDLE OF 3 RETRO NOTE BOOKS,1,86.0,General performer
Portugal,CABIN BAG VINTAGE PAISLEY,3,84.0,General performer
Portugal,CABIN BAG VINTAGE RETROSPOT,3,84.0,General performer
Portugal,CAKE STAND LOVEBIRD 2 TIER WHITE,2,85.0,General performer
Portugal,CAKE STAND WHITE TWO TIER LACE,4,83.0,General performer
Portugal,CALENDAR IN SEASON DESIGN,1,86.0,General performer
Portugal,CALENDAR PAPER CUT DESIGN,6,81.0,General performer
Portugal,CARD BILLBOARD FONT,12,75.0,General performer
Portugal,CARD HOLDER LOVE BIRD LARGE ,1,86.0,General performer
Portugal,CARD HOLDER LOVE BIRD SMALL,1,86.0,General performer
Portugal,CARD MOTORBIKE SANTA,12,75.0,General performer
Portugal,CD WALL TIDY RED FLOWERS,12,75.0,General performer
Portugal,CERAMIC BOWL WITH LOVE HEART DESIGN,24,63.0,General performer
Portugal,CERAMIC CAKE BOWL + HANGING CAKES,24,63.0,General performer
Portugal,CERAMIC CAKE DESIGN SPOTTED MUG,84,24.0,Top Performer
Portugal,CERAMIC CAKE DESIGN SPOTTED PLATE,16,71.0,General performer
Portugal,CERAMIC CAKE STAND + HANGING CAKES,2,85.0,General performer
Portugal,CERAMIC LOVE HEART MONEY BANK,12,75.0,General performer
Portugal,CERAMIC PIRATE CHEST MONEY BANK,12,75.0,General performer
Portugal,CERAMIC STRAWBERRY CAKE MONEY BANK,60,37.0,Top Performer
Portugal,CERAMIC STRAWBERRY DESIGN MUG,60,37.0,Top Performer
Portugal,CERAMIC STRAWBERRY MONEY BOX,6,81.0,General performer
Portugal,CHARLOTTE BAG APPLES DESIGN,30,57.0,General performer
Portugal,CHARLOTTE BAG DOLLY GIRL DESIGN,60,37.0,Top Performer
Portugal,CHARLOTTE BAG PINK POLKADOT,43,49.0,General performer
Portugal,CHARLOTTE BAG SUKI DESIGN,130,13.0,Top Performer
Portugal,CHARLOTTE BAG VINTAGE ALPHABET ,63,35.0,Top Performer
Portugal,CHERRY BLOSSOM  DECORATIVE FLASK,10,77.0,General performer
Portugal,CHERRY BLOSSOM DECORATIVE FLASK,4,83.0,General performer
Portugal,CHICK GREY HOT WATER BOTTLE,4,83.0,General performer
Portugal,CHILDREN'S APRON DOLLY GIRL ,12,75.0,General performer
Portugal,CHILDRENS CUTLERY DOLLY GIRL ,5,82.0,General performer
Portugal,CHILDRENS CUTLERY POLKADOT BLUE,4,83.0,General performer
Portugal,CHILDRENS CUTLERY POLKADOT PINK,4,83.0,General performer
Portugal,CHILDRENS DOLLY GIRL MUG,24,63.0,General performer
Portugal,CHILLI LIGHTS,4,83.0,General performer
Portugal,CHOCOLATE BOX RIBBONS ,2,85.0,General performer
Portugal,CHOCOLATE CALCULATOR,24,63.0,General performer
Portugal,CHOCOLATE HOT WATER BOTTLE,2,85.0,General performer
Portugal,CHOCOLATE THIS WAY METAL SIGN,48,46.0,General performer
Portugal,CHRISTMAS CRAFT LITTLE FRIENDS,10,77.0,General performer
Portugal,CHRISTMAS CRAFT TREE TOP ANGEL,18,69.0,General performer
Portugal,CHRISTMAS GINGHAM STAR,48,46.0,General performer
Portugal,CHRISTMAS GINGHAM TREE,12,75.0,General performer
Portugal,CHRISTMAS METAL TAGS ASSORTED ,12,75.0,General performer
Portugal,CHRISTMAS RETROSPOT ANGEL WOOD,30,57.0,General performer
Portugal,CHRISTMAS RETROSPOT STAR WOOD,42,50.0,General performer
Portugal,CHRISTMAS RETROSPOT TREE WOOD,6,81.0,General performer
Portugal,CHRISTMAS TABLE SILVER CANDLE SPIKE,32,56.0,General performer
Portugal,CHRISTMAS TREE HEART DECORATION,15,72.0,General performer
Portugal,CHRISTMAS TREE PAINTED ZINC ,6,81.0,General performer
Portugal,CHRYSANTHEMUM  JOURNAL,2,85.0,General performer
Portugal,CHRYSANTHEMUM NOTEBOOK,3,84.0,General performer
Portugal,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,86.0,General performer
Portugal,CLOCK MAGNET MUM'S KITCHEN,12,75.0,General performer
Portugal,CLOTHES PEGS RETROSPOT PACK 24 ,59,38.0,General performer
Portugal,COFFEE MUG PINK PAISLEY DESIGN,18,69.0,General performer
Portugal,COLOURING PENCILS BROWN TUBE,20,67.0,General performer
Portugal,COOK WITH WINE METAL SIGN ,24,63.0,General performer
Portugal,COOKING SET RETROSPOT,6,81.0,General performer
Portugal,COSMETIC BAG VINTAGE ROSE PAISLEY,40,51.0,General performer
Portugal,CREAM SLICE FLANNEL PINK SPOT ,6,81.0,General performer
Portugal,CROCHET ROSE PURSE WITH SUEDE BACK,6,81.0,General performer
Portugal,CUPCAKE LACE PAPER SET 6,12,75.0,General performer
Portugal,DAISY JOURNAL ,1,86.0,General performer
Portugal,DELUXE SEWING KIT ,2,85.0,General performer
Portugal,DENIM PATCH PURSE PINK BUTTERFLY,2,85.0,General performer
Portugal,DOG TOY WITH PINK CROCHET SKIRT,8,79.0,General performer
Portugal,DOLLY GIRL LUNCH BOX,12,75.0,General performer
Portugal,DOLLY GIRL MINI BACKPACK,6,81.0,General performer
Portugal,DOORMAT AIRMAIL ,12,75.0,General performer
Portugal,DOORMAT ENGLISH ROSE ,6,81.0,General performer
Portugal,DOORMAT HOME SWEET HOME BLUE ,2,85.0,General performer
Portugal,DOORMAT KEEP CALM AND COME IN,8,79.0,General performer
Portugal,DOORMAT RED RETROSPOT,4,83.0,General performer
Portugal,DOORMAT SPOTTY HOME SWEET HOME,2,85.0,General performer
Portugal,DOORMAT TOPIARY,4,83.0,General performer
Portugal,DOORMAT WELCOME PUPPIES,2,85.0,General performer
Portugal,DOORMAT WELCOME TO OUR HOME,4,83.0,General performer
Portugal,DOORSTOP FOOTBALL DESIGN,4,83.0,General performer
Portugal,DOORSTOP RETROSPOT HEART,4,83.0,General performer
Portugal,DOUGHNUT LIP GLOSS ,60,37.0,Top Performer
Portugal,EASTER TIN BUNNY BOUQUET,12,75.0,General performer
Portugal,EASTER TIN KEEPSAKE,12,75.0,General performer
Portugal,EAU DE NILE JEWELLED PHOTOFRAME,6,81.0,General performer
Portugal,EDWARDIAN PHOTO FRAME,2,85.0,General performer
Portugal,EGG CUP NATURAL CHICKEN,8,79.0,General performer
Portugal,EMBROIDERED RIBBON REEL EMILY ,6,81.0,General performer
Portugal,EMBROIDERED RIBBON REEL ROSIE,6,81.0,General performer
Portugal,EMBROIDERED RIBBON REEL SALLY ,6,81.0,General performer
Portugal,EMPIRE UNION JACK TV DINNER TRAY,3,84.0,General performer
Portugal,ENAMEL BLUE RIM BISCUIT BIN,6,81.0,General performer
Portugal,ENAMEL BLUE RIM COFFEE CONTAINER,6,81.0,General performer
Portugal,ENAMEL PINK TEA CONTAINER,6,81.0,General performer
Portugal,ENAMEL WATERING CAN CREAM,4,83.0,General performer
Portugal,ENGLISH ROSE GARDEN SECATEURS,26,61.0,General performer
Portugal,ENGLISH ROSE NOTEBOOK A7 SIZE,4,83.0,General performer
Portugal,FAIRY CAKE BIRTHDAY CANDLE SET,8,79.0,General performer
Portugal,FAIRY CAKE FLANNEL ASSORTED COLOUR,27,60.0,General performer
Portugal,FAIRY CAKES NOTEBOOK A6 SIZE,50,44.0,General performer
Portugal,FAIRY CAKES NOTEBOOK A7 SIZE,2,85.0,General performer
Portugal,FAIRY TALE COTTAGE NIGHT LIGHT,24,63.0,General performer
Portugal,FAMILY PHOTO FRAME CORNICE,2,85.0,General performer
Portugal,"FANCY FONT BIRTHDAY CARD, ",24,63.0,General performer
Portugal,FANCY FONTS BIRTHDAY WRAP,25,62.0,General performer
Portugal,FAWN BLUE HOT WATER BOTTLE,18,69.0,General performer
Portugal,FELTCRAFT BOY JEAN-PAUL KIT,4,83.0,General performer
Portugal,FELTCRAFT CHRISTMAS FAIRY,8,79.0,General performer
Portugal,FELTCRAFT DOLL MOLLY,6,81.0,General performer
Portugal,FELTCRAFT DOLL ROSIE,6,81.0,General performer
Portugal,FELTCRAFT GIRL AMELIE KIT,8,79.0,General performer
Portugal,FELTCRAFT GIRL NICOLE KIT,4,83.0,General performer
Portugal,FELTCRAFT PRINCESS LOLA DOLL,4,83.0,General performer
Portugal,FELTCRAFT PRINCESS OLIVIA DOLL,4,83.0,General performer
Portugal,FLORAL FOLK STATIONERY SET,12,75.0,General performer
Portugal,FLORAL SOFT CAR TOY,8,79.0,General performer
Portugal,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,83.0,General performer
Portugal,FOLDING UMBRELLA CHOCOLATE POLKADOT,9,78.0,General performer
Portugal,FOLDING UMBRELLA CREAM POLKADOT,4,83.0,General performer
Portugal,FOLDING UMBRELLA RED/WHITE POLKADOT,9,78.0,General performer
Portugal,FOLKART ZINC HEART CHRISTMAS DEC,12,75.0,General performer
Portugal,FOOD CONTAINER SET 3 LOVE HEART ,24,63.0,General performer
Portugal,FOOT STOOL HOME SWEET HOME ,2,85.0,General performer
Portugal,FRENCH ENAMEL POT W LID,6,81.0,General performer
Portugal,FRENCH STYLE STORAGE JAR BONBONS,12,75.0,General performer
Portugal,FRIDGE MAGNETS LA VIE EN ROSE,132,12.0,Top Performer
Portugal,FRIDGE MAGNETS LES ENFANTS ASSORTED,180,5.0,Top Performer
Portugal,FRIDGE MAGNETS US DINER ASSORTED,132,12.0,Top Performer
Portugal,FRYING PAN RED RETROSPOT,6,81.0,General performer
Portugal,FUNKY DIVA PEN,12,75.0,General performer
Portugal,FUNKY WASHING UP GLOVES ASSORTED,15,72.0,General performer
Portugal,GAOLERS KEYS DECORATIVE GARDEN ,4,83.0,General performer
Portugal,GARDEN PATH JOURNAL,2,85.0,General performer
Portugal,GARDEN PATH POCKET BOOK,6,81.0,General performer
Portugal,GARDEN PATH SKETCHBOOK,2,85.0,General performer
Portugal,GIANT 50'S CHRISTMAS CRACKER,24,63.0,General performer
Portugal,GIN + TONIC DIET METAL SIGN,12,75.0,General performer
Portugal,GIN AND TONIC DIET METAL SIGN,12,75.0,General performer
Portugal,GINGERBREAD MAN COOKIE CUTTER,24,63.0,General performer
Portugal,GLAMOROUS  MUG,12,75.0,General performer
Portugal,GLASS  SONGBIRD STORAGE JAR,1,86.0,General performer
Portugal,GLASS APOTHECARY BOTTLE ELIXIR,16,71.0,General performer
Portugal,GLASS APOTHECARY BOTTLE PERFUME,20,67.0,General performer
Portugal,GLASS APOTHECARY BOTTLE TONIC,4,83.0,General performer
Portugal,GOLD FABRIC MIRROR,4,83.0,General performer
Portugal,GOLD FISHING GNOME,8,79.0,General performer
Portugal,GOLD PHOTO FRAME,12,75.0,General performer
Portugal,GRAND CHOCOLATECANDLE,27,60.0,General performer
Portugal,GREEN FERN POCKET BOOK,6,81.0,General performer
Portugal,GREY FLORAL FELTCRAFT SHOULDER BAG,3,84.0,General performer
Portugal,GREY HEART HOT WATER BOTTLE,13,74.0,General performer
Portugal,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,46.0,General performer
Portugal,GROW YOUR OWN BASIL IN ENAMEL MUG,16,71.0,General performer
Portugal,GROW YOUR OWN FLOWERS SET OF 3,15,72.0,General performer
Portugal,GROW YOUR OWN HERBS SET OF 3,1,86.0,General performer
Portugal,GROW YOUR OWN PLANT IN A CAN ,24,63.0,General performer
Portugal,GYMKHANA TREASURE BOOK BOX,8,79.0,General performer
Portugal,HAND OVER THE CHOCOLATE   SIGN ,12,75.0,General performer
Portugal,HAND WARMER BIRD DESIGN,12,75.0,General performer
Portugal,HAND WARMER RED LOVE HEART,12,75.0,General performer
Portugal,HAND WARMER RED RETROSPOT,12,75.0,General performer
Portugal,HANGING HEART BONHEUR,12,75.0,General performer
Portugal,HANGING HEN ON NEST DECORATION,12,75.0,General performer
Portugal,HANGING METAL HEART LANTERN,12,75.0,General performer
Portugal,HANGING QUILTED PATCHWORK APPLES,12,75.0,General performer
Portugal,HEADS AND TAILS SPORTING FUN,12,75.0,General performer
Portugal,HEART CALCULATOR,29,58.0,General performer
Portugal,HEART DECORATION PAINTED ZINC ,1,86.0,General performer
Portugal,HEART IVORY TRELLIS LARGE,12,75.0,General performer
Portugal,HEART OF WICKER SMALL,12,75.0,General performer
Portugal,HEART SHAPED HOLLY WREATH,4,83.0,General performer
Portugal,HEART T-LIGHT HOLDER WILLIE WINKIE,3,84.0,General performer
Portugal,HEART WOODEN CHRISTMAS DECORATION,29,58.0,General performer
Portugal,HERB MARKER BASIL,1,86.0,General performer
Portugal,HERB MARKER CHIVES ,1,86.0,General performer
Portugal,HERB MARKER MINT,1,86.0,General performer
Portugal,HERB MARKER PARSLEY,1,86.0,General performer
Portugal,HERB MARKER ROSEMARY,1,86.0,General performer
Portugal,HERB MARKER THYME,1,86.0,General performer
Portugal,HOLIDAY FUN LUDO,4,83.0,General performer
Portugal,HOME BUILDING BLOCK WORD,9,78.0,General performer
Portugal,HOME SWEET HOME METAL SIGN ,18,69.0,General performer
Portugal,HOMEMADE JAM SCENTED CANDLES,24,63.0,General performer
Portugal,HOT BATHS METAL SIGN,12,75.0,General performer
Portugal,HOT WATER BOTTLE KEEP CALM,20,67.0,General performer
Portugal,HOT WATER BOTTLE SEX BOMB,12,75.0,General performer
Portugal,HOT WATER BOTTLE TEA AND SYMPATHY,8,79.0,General performer
Portugal,I'M ON HOLIDAY METAL SIGN,24,63.0,General performer
Portugal,ICE CREAM BUBBLES,20,67.0,General performer
Portugal,ICE CREAM PEN LIP GLOSS ,96,21.0,Top Performer
Portugal,ICE CREAM SUNDAE LIP GLOSS,72,30.0,Top Performer
Portugal,ICON PLACEMAT POP ART ELVIS,24,63.0,General performer
Portugal,IVORY DINER WALL CLOCK,2,85.0,General performer
Portugal,IVORY HANGING DECORATION  BIRD,12,75.0,General performer
Portugal,IVORY WICKER HEART MEDIUM,8,79.0,General performer
Portugal,JAM CLOCK MAGNET,12,75.0,General performer
Portugal,JAM MAKING SET PRINTED,72,30.0,Top Performer
Portugal,JAM MAKING SET WITH JARS,18,69.0,General performer
Portugal,JUMBO  BAG BAROQUE BLACK WHITE,60,37.0,Top Performer
Portugal,JUMBO BAG 50'S CHRISTMAS ,50,44.0,General performer
Portugal,JUMBO BAG ALPHABET,50,44.0,General performer
Portugal,JUMBO BAG APPLES,30,57.0,General performer
Portugal,JUMBO BAG DOILEY PATTERNS,60,37.0,Top Performer
Portugal,JUMBO BAG DOLLY GIRL DESIGN,40,51.0,General performer
Portugal,JUMBO BAG OWLS,20,67.0,General performer
Portugal,JUMBO BAG PAISLEY PARK,80,26.0,Top Performer
Portugal,JUMBO BAG PINK POLKADOT,60,37.0,Top Performer
Portugal,JUMBO BAG PINK VINTAGE PAISLEY,130,13.0,Top Performer
Portugal,JUMBO BAG RED RETROSPOT,120,14.0,Top Performer
Portugal,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,140,10.0,Top Performer
Portugal,JUMBO BAG SCANDINAVIAN PAISLEY,10,77.0,General performer
Portugal,JUMBO BAG SPACEBOY DESIGN,30,57.0,General performer
Portugal,JUMBO BAG STRAWBERRY,30,57.0,General performer
Portugal,JUMBO BAG TOYS ,20,67.0,General performer
Portugal,JUMBO BAG VINTAGE CHRISTMAS ,10,77.0,General performer
Portugal,JUMBO BAG VINTAGE DOILY ,60,37.0,Top Performer
Portugal,JUMBO BAG VINTAGE LEAF,60,37.0,Top Performer
Portugal,JUMBO BAG WOODLAND ANIMALS,10,77.0,General performer
Portugal,JUMBO SHOPPER VINTAGE RED PAISLEY,190,4.0,Top Performer
Portugal,JUMBO STORAGE BAG SUKI,70,32.0,Top Performer
Portugal,KINGS CHOICE BISCUIT TIN,4,83.0,General performer
Portugal,KNEELING MAT HOUSEWORK  DESIGN,24,63.0,General performer
Portugal,LADIES & GENTLEMEN METAL SIGN,12,75.0,General performer
Portugal,LARGE CAKE STAND HANGING HEARTS,12,75.0,General performer
Portugal,LARGE CAKE TOWEL CHOCOLATE SPOTS,12,75.0,General performer
Portugal,LARGE HEART MEASURING SPOONS,13,74.0,General performer
Portugal,LARGE STRIPES CHOCOLATE GIFT BAG,16,71.0,General performer
Portugal,LAVENDER SCENT CAKE CANDLE,24,63.0,General performer
Portugal,LAVENDER SCENTED FABRIC HEART,50,44.0,General performer
Portugal,LAVENDER TOILETTE BOTTLE,12,75.0,General performer
Portugal,LE GRAND TRAY CHIC SET,1,86.0,General performer
Portugal,LIPSTICK PEN FUSCHIA,12,75.0,General performer
Portugal,LIPSTICK PEN RED,24,63.0,General performer
Portugal,LOLITA  DESIGN  COTTON TOTE BAG,6,81.0,General performer
Portugal,LOVE HEART POCKET WARMER,12,75.0,General performer
Portugal,LOVE HEART TRINKET POT,24,63.0,General performer
Portugal,LOVE HOT WATER BOTTLE,6,81.0,General performer
Portugal,LUNCH BAG ALPHABET DESIGN,73,29.0,Top Performer
Portugal,LUNCH BAG APPLE DESIGN,30,57.0,General performer
Portugal,LUNCH BAG CARS BLUE,171,7.0,Top Performer
Portugal,LUNCH BAG DOILEY PATTERN ,73,29.0,Top Performer
Portugal,LUNCH BAG DOLLY GIRL DESIGN,110,16.0,Top Performer
Portugal,LUNCH BAG PAISLEY PARK  ,90,22.0,Top Performer
Portugal,LUNCH BAG PINK POLKADOT,106,18.0,Top Performer
Portugal,LUNCH BAG RED RETROSPOT,215,3.0,Top Performer
Portugal,LUNCH BAG RED VINTAGE DOILY,30,57.0,General performer
Portugal,LUNCH BAG SPACEBOY DESIGN ,82,25.0,Top Performer
Portugal,LUNCH BAG SUKI  DESIGN ,60,37.0,Top Performer
Portugal,LUNCH BAG SUKI DESIGN ,133,11.0,Top Performer
Portugal,LUNCH BAG VINTAGE DOILY ,113,15.0,Top Performer
Portugal,LUNCH BAG VINTAGE LEAF DESIGN,63,35.0,Top Performer
Portugal,LUNCH BAG WOODLAND,53,41.0,General performer
Portugal,LUNCH BOX WITH CUTLERY RETROSPOT ,12,75.0,General performer
Portugal,MADRAS NOTEBOOK MEDIUM,3,84.0,General performer
Portugal,MAGAZINE RACK GEBRA ASSORTED ,6,81.0,General performer
Portugal,MAGNETS PACK OF 4 CHILDHOOD MEMORY,24,63.0,General performer
Portugal,MAGNETS PACK OF 4 HOME SWEET HOME,24,63.0,General performer
Portugal,MAGNETS PACK OF 4 RETRO PHOTO,12,75.0,General performer
Portugal,MAGNETS PACK OF 4 SWALLOWS,24,63.0,General performer
Portugal,MAGNETS PACK OF 4 VINTAGE COLLAGE,24,63.0,General performer
