CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
16070,22,33,852.15,2,3,3,233,Potential Loyalists
16071,45,21,326.24,3,2,2,322,Inactive
16072,288,23,584.3199999999999,5,2,3,523,Inactive
16073,297,1,122.39999999999999,5,1,1,511,Inactive
16076,3,129,2234.73,1,5,5,155,Inactive
16078,284,1,79.2,5,1,1,511,Inactive
16079,17,21,1352.0,2,2,4,224,Inactive
16080,82,10,217.16,4,1,1,411,Inactive
16081,56,223,2799.42,3,5,5,355,Consistent Buyers
16083,101,31,1317.62,4,3,4,434,Potential Loyalists
16084,299,38,436.18,5,3,2,532,Potential Loyalists
16085,23,167,981.51,2,5,4,254,Potential Loyalists
16086,59,39,1121.39,3,3,4,334,Potential Loyalists
16091,155,18,315.06,4,2,2,422,Inactive
16092,115,51,817.86,4,3,3,433,Potential Loyalists
16093,107,1,17.0,4,1,1,411,Inactive
16094,12,63,1078.23,1,4,4,144,Inactive
16096,264,12,320.62,5,1,2,512,Inactive
16097,240,10,185.04999999999998,5,1,1,511,Inactive
16098,88,67,2005.63,4,4,4,444,VIP
16099,50,39,731.9,3,3,3,333,Potential Loyalists
16101,71,76,1290.7,3,4,4,344,Consistent Buyers
16102,42,57,1842.14,3,3,4,334,Potential Loyalists
16103,7,48,1429.64,1,3,4,134,Inactive
16104,62,28,298.21,3,2,2,322,Inactive
16105,249,13,336.96,5,1,2,512,Inactive
16106,66,6,108.38,3,1,1,311,Inactive
16107,18,31,3204.1600000000003,2,3,5,235,Potential Loyalists
16108,85,48,842.5,4,3,3,433,Potential Loyalists
16109,219,18,611.88,5,2,3,523,Inactive
16110,45,342,1320.95,3,5,4,354,Consistent Buyers
16112,143,16,195.73999999999998,4,2,1,421,Inactive
16113,183,30,161.38,5,3,1,531,Inactive
16114,171,8,135.75000000000003,4,1,1,411,Inactive
16115,10,279,1660.8799999999999,1,5,4,154,Inactive
16116,212,34,612.78,5,3,3,533,Potential Loyalists
16117,190,30,232.21,5,3,1,531,Inactive
16119,8,16,423.36,1,2,2,122,Inactive
16120,59,30,1309.14,3,3,4,334,Potential Loyalists
16121,57,204,854.66,3,5,3,353,Consistent Buyers
16122,73,38,684.4200000000001,4,3,3,433,Potential Loyalists
16123,52,16,307.78,3,2,2,322,Inactive
16124,317,11,249.0,5,1,2,512,Inactive
16125,367,13,289.35,5,1,2,512,Inactive
16126,29,117,6287.77,2,4,5,245,Potential Loyalists
16127,39,40,656.25,3,3,3,333,Potential Loyalists
16128,18,89,1880.22,2,4,4,244,Potential Loyalists
16131,52,78,3506.54,3,4,5,345,Consistent Buyers
16133,4,339,14589.04,1,5,5,155,Inactive
16134,22,35,618.09,2,3,3,233,Potential Loyalists
16135,263,21,517.55,5,2,3,523,Inactive
16136,60,37,709.38,3,3,3,333,Potential Loyalists
16139,19,31,635.41,2,3,3,233,Potential Loyalists
16140,66,35,725.18,3,3,3,333,Potential Loyalists
16141,88,30,620.4,4,3,3,433,Potential Loyalists
16142,250,37,535.34,5,3,3,533,Potential Loyalists
16143,3,117,2424.94,1,4,5,145,Inactive
16144,247,1,175.2,5,1,1,511,Inactive
16145,9,224,3799.4900000000002,1,5,5,155,Inactive
16146,157,29,734.13,4,3,3,433,Potential Loyalists
16147,134,22,375.0,4,2,2,422,Inactive
16148,296,1,76.32000000000001,5,1,1,511,Inactive
16149,5,18,280.52,1,2,2,122,Inactive
16150,43,117,2053.02,3,4,4,344,Consistent Buyers
16152,269,29,1829.04,5,3,4,534,Potential Loyalists
16153,50,89,1824.23,3,4,4,344,Consistent Buyers
16156,9,128,3092.04,1,5,5,155,Inactive
16157,16,18,656.69,2,2,3,223,Inactive
16159,282,14,348.2,5,2,2,522,Inactive
16160,65,20,1025.44,3,2,4,324,Inactive
16161,2,471,5533.67,1,5,5,155,Inactive
16162,252,2,37.4,5,1,1,511,Inactive
16163,232,6,856.6,5,1,3,513,Inactive
16164,17,34,822.48,2,3,3,233,Potential Loyalists
16168,11,98,3787.6,1,4,5,145,Inactive
16169,8,85,1822.97,1,4,4,144,Inactive
16170,51,125,1885.05,3,5,4,354,Consistent Buyers
16171,59,3,73.2,3,1,1,311,Inactive
16172,95,69,1140.21,4,4,4,444,VIP
16173,16,84,1418.32,2,4,4,244,Potential Loyalists
16174,126,23,1009.5500000000001,4,2,4,424,Inactive
16175,94,58,1037.59,4,4,4,444,VIP
16177,50,15,331.95,3,2,2,322,Inactive
16178,138,8,197.9,4,1,1,411,Inactive
16179,61,11,215.83,3,1,1,311,Inactive
16180,100,162,10254.18,4,5,5,455,VIP
16181,73,11,305.54,4,1,2,412,Inactive
16182,72,28,6617.65,3,2,5,325,Inactive
16183,67,15,338.71000000000004,3,2,2,322,Inactive
16184,64,45,1158.79,3,3,4,334,Potential Loyalists
16185,17,31,529.41,2,3,3,233,Potential Loyalists
16186,23,218,4006.94,2,5,5,255,Potential Loyalists
16187,32,295,6911.4400000000005,2,5,5,255,Potential Loyalists
16188,45,67,981.86,3,4,4,344,Consistent Buyers
16189,16,11,215.48,2,1,1,211,Inactive
16190,40,6,215.08,3,1,1,311,Inactive
16191,3,134,5180.52,1,5,5,155,Inactive
16193,237,19,314.45,5,2,2,522,Inactive
16198,75,15,400.68100000000004,4,2,2,422,Inactive
16200,4,172,1068.8700000000001,1,5,4,154,Inactive
16201,3,111,1863.47,1,4,4,144,Inactive
16202,361,18,365.27,5,2,2,522,Inactive
16203,59,35,592.9,3,3,3,333,Potential Loyalists
16204,23,50,384.18,2,3,2,232,Potential Loyalists
16205,31,97,757.63,2,4,3,243,Potential Loyalists
16206,55,63,537.0600000000001,3,4,3,343,Consistent Buyers
16207,25,19,394.38,2,2,2,222,Inactive
16208,45,66,664.26,3,4,3,343,Consistent Buyers
16209,89,46,2262.62,4,3,5,435,Potential Loyalists
16210,2,123,21086.3,1,5,5,155,Inactive
16211,89,23,547.02,4,2,3,423,Inactive
16212,19,41,690.34,2,3,3,233,Potential Loyalists
16213,79,6,159.0,4,1,1,411,Inactive
16214,171,44,1062.75,4,3,4,434,Potential Loyalists
16215,81,14,242.35,4,2,1,421,Inactive
16216,267,37,914.9300000000001,5,3,3,533,Potential Loyalists
16217,235,15,304.25,5,2,2,522,Inactive
16218,30,84,3084.68,2,4,5,245,Potential Loyalists
16221,37,95,860.86,3,4,3,343,Consistent Buyers
16222,318,122,773.5500000000001,5,5,3,553,Consistent Buyers
16224,57,96,1295.3,3,4,4,344,Consistent Buyers
16225,45,134,1096.32,3,5,4,354,Consistent Buyers
16226,203,8,255.12,5,1,2,512,Inactive
16227,225,6,314.22,5,1,2,512,Inactive
16229,87,47,1010.6,4,3,4,434,Potential Loyalists
16230,190,35,542.03,5,3,3,533,Potential Loyalists
16232,44,37,990.88,3,3,4,334,Potential Loyalists
16233,71,22,536.6800000000001,3,2,3,323,Inactive
16235,41,46,867.31,3,3,3,333,Potential Loyalists
16236,78,20,432.2,4,2,2,422,Inactive
16239,57,19,414.2,3,2,2,322,Inactive
16240,24,135,3718.8,2,5,5,255,Potential Loyalists
16241,10,655,2590.31,1,5,5,155,Inactive
16242,8,292,3579.86,1,5,5,155,Inactive
16243,34,51,409.1,3,3,2,332,Potential Loyalists
16244,212,91,1522.75,5,4,4,544,VIP
16245,24,90,1413.66,2,4,4,244,Potential Loyalists
16247,170,16,114.56,4,2,1,421,Inactive
16248,62,7,152.94,3,1,1,311,Inactive
16249,53,69,1800.07,3,4,4,344,Consistent Buyers
16250,261,24,389.44,5,2,2,522,Inactive
16253,67,123,3683.86,3,5,5,355,Consistent Buyers
16255,17,270,2619.91,2,5,5,255,Potential Loyalists
16256,267,13,752.4300000000001,5,1,3,513,Inactive
16257,177,2,46.95,4,1,1,411,Inactive
16258,45,135,5203.51,3,5,5,355,Consistent Buyers
16260,51,18,1035.45,3,2,4,324,Inactive
16261,17,119,728.54,2,4,3,243,Potential Loyalists
16265,9,258,5447.0,1,5,5,155,Inactive
16266,74,61,861.89,4,4,3,443,Consistent Buyers
16268,71,45,667.65,3,3,3,333,Potential Loyalists
16270,353,54,1141.24,5,3,4,534,Potential Loyalists
16271,3,130,1404.64,1,5,4,154,Inactive
16272,117,25,411.7,4,2,2,422,Inactive
16274,373,65,351.75,5,4,2,542,Potential Loyalists
16275,197,33,559.87,5,3,3,533,Potential Loyalists
16276,177,6,810.6000000000001,4,1,3,413,Inactive
16278,100,23,566.38,4,2,3,423,Inactive
16279,21,106,1502.78,2,4,4,244,Potential Loyalists
16281,72,17,2062.06,3,2,5,325,Inactive
16282,340,11,168.3,5,1,1,511,Inactive
16283,6,166,1570.81,1,5,4,154,Inactive
16284,31,103,812.68,2,4,3,243,Potential Loyalists
16287,170,8,142.5,4,1,1,411,Inactive
16292,122,17,302.25,4,2,2,422,Inactive
16293,22,118,2248.9900000000002,2,4,5,245,Potential Loyalists
16295,10,79,1328.55,1,4,4,144,Inactive
16297,269,20,301.9,5,2,2,522,Inactive
16298,23,27,598.2,2,2,3,223,Inactive
16302,127,11,233.22,4,1,1,411,Inactive
16303,26,162,5360.63,2,5,5,255,Potential Loyalists
16305,139,22,361.21999999999997,4,2,2,422,Inactive
16306,214,41,632.27,5,3,3,533,Potential Loyalists
16308,38,4,2560.0,3,1,5,315,Inactive
16309,106,42,706.57,4,3,3,433,Potential Loyalists
16311,18,37,616.26,2,3,3,233,Potential Loyalists
16313,3,16,274.15000000000003,1,2,2,122,Inactive
16315,331,14,226.37,5,2,1,521,Inactive
16316,64,151,2938.91,3,5,5,355,Consistent Buyers
16317,120,69,1341.65,4,4,4,444,VIP
16318,35,19,328.15,3,2,2,322,Inactive
16319,218,3,404.40000000000003,5,1,2,512,Inactive
16320,172,56,1038.46,4,3,4,434,Potential Loyalists
16321,72,12,373.65000000000003,3,1,2,312,Inactive
16322,1,37,326.75,1,3,2,132,Inactive
16323,196,1,207.50000000000003,5,1,1,511,Inactive
16324,128,111,408.59000000000003,4,4,2,442,Potential Loyalists
16325,47,18,594.24,3,2,3,323,Inactive
16326,6,300,3039.2200000000003,1,5,5,155,Inactive
16327,14,317,3820.27,2,5,5,255,Potential Loyalists
16330,18,39,251.91,2,3,2,232,Potential Loyalists
16332,28,151,1582.8,2,5,4,254,Potential Loyalists
16333,8,45,26626.8,1,3,5,135,Inactive
16337,37,10,151.05,3,1,1,311,Inactive
16338,157,11,214.79999999999998,4,1,1,411,Inactive
16339,284,18,94.05,5,2,1,521,Inactive
16340,107,141,534.31,4,5,3,453,Consistent Buyers
16341,25,77,1971.87,2,4,4,244,Potential Loyalists
16342,75,15,322.41,4,2,2,422,Inactive
16343,16,43,328.58,2,3,2,232,Potential Loyalists
16344,158,2,101.10000000000001,4,1,1,411,Inactive
16345,44,37,565.46,3,3,3,333,Potential Loyalists
16347,11,85,847.45,1,4,3,143,Inactive
16348,32,222,1415.65,2,5,4,254,Potential Loyalists
16349,291,9,53.5,5,1,1,511,Inactive
16350,21,57,1116.47,2,3,4,234,Potential Loyalists
16351,333,8,153.9,5,1,1,511,Inactive
16352,18,28,494.44,2,2,3,223,Inactive
16353,4,94,6675.71,1,4,5,145,Inactive
16354,63,39,395.8,3,3,2,332,Potential Loyalists
16356,198,31,211.77,5,3,1,531,Inactive
16357,33,34,658.88,2,3,3,233,Potential Loyalists
16358,1,109,2027.5,1,4,4,144,Inactive
16359,7,66,1750.92,1,4,4,144,Inactive
16360,5,636,3450.41,1,5,5,155,Inactive
16361,10,104,891.21,1,4,3,143,Inactive
16362,32,77,709.99,2,4,3,243,Potential Loyalists
16363,53,5,109.36000000000001,3,1,1,311,Inactive
16364,12,52,705.79,1,3,3,133,Inactive
16365,18,51,1540.42,2,3,4,234,Potential Loyalists
16366,19,18,327.3,2,2,2,222,Inactive
16367,37,127,800.67,3,5,3,353,Consistent Buyers
16368,2,69,479.91,1,4,2,142,Inactive
16369,18,117,1545.41,2,4,4,244,Potential Loyalists
16370,82,221,1301.91,4,5,4,454,VIP
16372,33,92,355.73,2,4,2,242,Potential Loyalists
16374,66,109,466.73,3,4,2,342,Potential Loyalists
16376,9,122,974.96,1,5,4,154,Inactive
16377,267,5,676.2,5,1,3,513,Inactive
16378,247,23,362.95,5,2,2,522,Inactive
16379,4,108,2157.4,1,4,5,145,Inactive
16380,61,31,1743.1499999999999,3,3,4,334,Potential Loyalists
16383,75,98,643.76,4,4,3,443,Consistent Buyers
16384,90,33,584.5,4,3,3,433,Potential Loyalists
16385,60,57,554.86,3,3,3,333,Potential Loyalists
16386,29,81,302.57,2,4,2,242,Potential Loyalists
16387,323,4,94.36,5,1,1,511,Inactive
16389,53,34,1382.07,3,3,4,334,Potential Loyalists
16392,270,43,217.89,5,3,1,531,Inactive
16393,2,327,3040.96,1,5,5,155,Inactive
16394,57,83,1555.34,3,4,4,344,Consistent Buyers
16395,61,206,1482.06,3,5,4,354,Consistent Buyers
16398,154,82,1705.8,4,4,4,444,VIP
16399,19,72,408.02,2,4,2,242,Potential Loyalists
16400,95,29,303.93,4,3,2,432,Potential Loyalists
16401,1,186,4098.32,1,5,5,155,Inactive
16402,265,57,293.45,5,4,2,542,Potential Loyalists
16403,312,10,177.5,5,1,1,511,Inactive
16404,70,23,443.05,3,2,2,322,Inactive
16405,302,5,167.25,5,1,1,511,Inactive
16406,19,59,154.35,2,4,1,241,Inactive
16407,13,168,2079.68,1,5,5,155,Inactive
16409,36,231,2022.98,3,5,4,354,Consistent Buyers
16411,19,44,211.7,2,3,1,231,Inactive
16412,54,30,135.99,3,3,1,331,Inactive
16413,57,31,262.2,3,3,2,332,Potential Loyalists
16414,22,7,126.25,2,1,1,211,Inactive
16415,44,47,200.27,3,3,1,331,Inactive
16416,27,71,1051.4,2,4,4,244,Potential Loyalists
16418,45,95,631.12,3,4,3,343,Consistent Buyers
16419,113,50,958.71,4,3,4,434,Potential Loyalists
16422,17,369,34684.4,2,5,5,255,Potential Loyalists
16423,25,18,346.12,2,2,2,222,Inactive
16424,191,5,133.56,5,1,1,511,Inactive
16425,302,21,302.7,5,2,2,522,Inactive
16426,2,353,1863.76,1,5,4,154,Inactive
16427,263,9,241.06,5,1,1,511,Inactive
16429,106,2,284.55,4,1,2,412,Inactive
16430,57,6,300.85,3,1,2,312,Inactive
16431,213,76,623.28,5,4,3,543,Consistent Buyers
16432,64,8,287.4,3,1,2,312,Inactive
16433,28,17,184.26,2,2,1,221,Inactive
16434,29,107,1511.8,2,4,4,244,Potential Loyalists
16438,6,132,798.35,1,5,3,153,Inactive
16440,8,282,3640.67,1,5,5,155,Inactive
16441,67,24,381.2,3,2,2,322,Inactive
16442,2,171,609.3,1,5,3,153,Inactive
16444,46,84,654.67,3,4,3,343,Consistent Buyers
16445,34,63,230.51,3,4,1,341,Inactive
16446,1,3,168472.5,1,1,5,115,Inactive
16447,136,34,255.91,4,3,2,432,Potential Loyalists
16448,198,19,182.99,5,2,1,521,Inactive
16449,198,40,707.69,5,3,3,533,Potential Loyalists
16450,150,11,311.92,4,1,2,412,Inactive
16451,88,14,266.97,4,2,2,422,Inactive
16454,45,2,6.9,3,1,1,311,Inactive
16455,64,99,1841.18,3,4,4,344,Consistent Buyers
16456,99,110,2158.18,4,4,5,445,VIP
16457,218,9,208.36,5,1,1,511,Inactive
16458,3,202,3482.7400000000002,1,5,5,155,Inactive
16460,28,132,811.23,2,5,3,253,Potential Loyalists
16461,178,32,142.92,4,3,1,431,Inactive
16462,74,3,136.0,4,1,1,411,Inactive
16463,21,82,1422.4,2,4,4,244,Potential Loyalists
16464,20,230,1298.66,2,5,4,254,Potential Loyalists
16466,34,146,1595.96,3,5,4,354,Consistent Buyers
16468,74,2,74.9,4,1,1,411,Inactive
16469,24,171,625.42,2,5,3,253,Potential Loyalists
16470,52,164,752.77,3,5,3,353,Consistent Buyers
16471,275,13,223.95000000000002,5,1,1,511,Inactive
16473,165,18,316.11,4,2,2,422,Inactive
16474,7,337,1810.65,1,5,4,154,Inactive
16475,88,28,544.3,4,2,3,423,Inactive
16477,64,146,2494.46,3,5,5,355,Consistent Buyers
16478,25,17,331.0,2,2,2,222,Inactive
16479,10,35,300.83,1,3,2,132,Inactive
16480,76,53,769.29,4,3,3,433,Potential Loyalists
16482,16,18,220.62,2,2,1,221,Inactive
16483,192,19,139.35,5,2,1,521,Inactive
16484,174,25,404.3,4,2,2,422,Inactive
16485,77,42,363.65,4,3,2,432,Potential Loyalists
16488,33,29,498.8,2,3,3,233,Potential Loyalists
16491,47,39,731.5,3,3,3,333,Potential Loyalists
16493,80,56,1351.63,4,3,4,434,Potential Loyalists
16494,297,50,826.53,5,3,3,533,Potential Loyalists
16495,3,88,648.26,1,4,3,143,Inactive
16496,9,95,1599.52,1,4,4,144,Inactive
16497,50,136,2965.69,3,5,5,355,Consistent Buyers
16498,161,15,100.97,4,2,1,421,Inactive
16499,360,19,365.45,5,2,2,522,Inactive
16500,5,11,400.86,1,1,2,112,Inactive
16503,107,84,1431.93,4,4,4,444,VIP
16504,25,83,465.88,2,4,2,242,Potential Loyalists
16505,32,4,777.6,2,1,3,213,Inactive
16506,20,3,90.30000000000001,2,1,1,211,Inactive
16509,297,13,363.7,5,1,2,512,Inactive
16510,372,13,248.1,5,1,1,511,Inactive
16511,22,159,918.33,2,5,3,253,Potential Loyalists
16513,5,35,874.59,1,3,3,133,Inactive
16515,52,111,1624.14,3,4,4,344,Consistent Buyers
16516,30,6,101.69999999999999,2,1,1,211,Inactive
16517,277,17,162.7,5,2,1,521,Inactive
16518,61,40,484.32,3,3,2,332,Potential Loyalists
16519,25,13,215.07999999999998,2,1,1,211,Inactive
16520,186,156,1046.57,5,5,4,554,VIP
16523,2,290,9418.470000000001,1,5,5,155,Inactive
16525,2,183,13027.45,1,5,5,155,Inactive
16526,172,15,290.36,4,2,2,422,Inactive
16527,81,14,228.06,4,2,1,421,Inactive
16528,4,17,244.41,1,2,1,121,Inactive
16529,190,30,455.25,5,3,2,532,Potential Loyalists
16531,22,77,1244.59,2,4,4,244,Potential Loyalists
16532,18,4,6748.8,2,1,5,215,Inactive
16533,19,176,1082.81,2,5,4,254,Potential Loyalists
16535,5,31,593.75,1,3,3,133,Inactive
16536,110,54,548.12,4,3,3,433,Potential Loyalists
16539,3,45,1388.81,1,3,4,134,Inactive
16542,54,5,119.62,3,1,1,311,Inactive
16545,165,3,339.3,4,1,2,412,Inactive
16546,291,25,787.15,5,2,3,523,Inactive
16549,10,925,4034.9,1,5,5,155,Inactive
16550,109,251,2298.97,4,5,5,455,VIP
16551,96,32,922.12,4,3,3,433,Potential Loyalists
16552,243,17,379.73,5,2,2,522,Inactive
16553,163,84,5719.82,4,4,5,445,VIP
16554,42,52,837.1,3,3,3,333,Potential Loyalists
16555,35,17,285.89,3,2,2,322,Inactive
16556,67,207,3313.79,3,5,5,355,Consistent Buyers
16557,24,11,281.85,2,1,2,212,Inactive
16558,1,460,8338.49,1,5,5,155,Inactive
16560,27,57,841.41,2,4,3,243,Potential Loyalists
16561,6,31,511.12,1,3,3,133,Inactive
16563,54,19,1077.74,3,2,4,324,Inactive
16565,364,3,173.7,5,1,1,511,Inactive
16566,15,18,614.66,2,2,3,223,Inactive
16567,194,35,865.6,5,3,3,533,Potential Loyalists
16569,3,5,124.2,1,1,1,111,Inactive
16570,15,126,3738.4,2,5,5,255,Potential Loyalists
16571,27,87,1421.69,2,4,4,244,Potential Loyalists
16572,127,57,1009.6,4,4,4,444,VIP
16573,85,42,663.61,4,3,3,433,Potential Loyalists
16574,71,28,451.44,3,2,2,322,Inactive
16581,183,9,105.84,5,1,1,511,Inactive
16582,113,6,313.62,4,1,2,412,Inactive
16583,374,14,233.45,5,2,1,521,Inactive
16584,80,28,936.08,4,2,4,424,Inactive
16586,249,8,463.95,5,1,2,512,Inactive
16587,232,13,225.15,5,1,1,511,Inactive
16589,71,33,459.24,3,3,2,332,Potential Loyalists
16591,69,10,213.5,3,1,1,311,Inactive
16592,4,216,4113.68,1,5,5,155,Inactive
16593,51,27,330.03,3,2,2,322,Inactive
16594,75,53,181.09,4,3,1,431,Inactive
16595,61,85,360.16,3,4,2,342,Potential Loyalists
16596,16,12,250.15,2,1,2,212,Inactive
16597,4,7,90.04,1,1,1,111,Inactive
16598,286,10,145.04999999999998,5,1,1,511,Inactive
16600,4,62,813.52,1,4,3,143,Inactive
16601,41,30,242.7,3,3,1,331,Inactive
16602,36,29,528.08,3,3,3,333,Potential Loyalists
16603,75,34,482.47,4,3,2,432,Potential Loyalists
16607,18,172,3347.71,2,5,5,255,Potential Loyalists
16609,15,276,5493.46,2,5,5,255,Potential Loyalists
16610,219,6,75.66,5,1,1,511,Inactive
16611,186,10,129.49,5,1,1,511,Inactive
16612,33,66,1187.66,2,4,4,244,Potential Loyalists
16613,70,30,618.59,3,3,3,333,Potential Loyalists
16614,183,26,506.19,5,2,3,523,Inactive
16616,15,33,500.42,2,3,3,233,Potential Loyalists
16617,236,5,151.85,5,1,1,511,Inactive
16618,31,96,2647.59,2,4,5,245,Potential Loyalists
16619,264,14,226.21,5,2,1,521,Inactive
16620,4,9,178.96,1,1,1,111,Inactive
16621,52,29,813.48,3,3,3,333,Potential Loyalists
16623,246,5,129.45,5,1,1,511,Inactive
16624,81,48,810.5699999999999,4,3,3,433,Potential Loyalists
16625,275,23,333.08,5,2,2,522,Inactive
16626,1,179,4413.1,1,5,5,155,Inactive
16627,79,20,322.8,4,2,2,422,Inactive
16628,30,117,2188.05,2,4,5,245,Potential Loyalists
16629,74,60,408.63,4,4,2,442,Potential Loyalists
16633,17,152,2883.1,2,5,5,255,Potential Loyalists
16634,223,9,217.9,5,1,1,511,Inactive
16637,32,69,1154.47,2,4,4,244,Potential Loyalists
16638,23,94,1680.72,2,4,4,244,Potential Loyalists
16639,31,50,1257.51,2,3,4,234,Potential Loyalists
16641,106,12,231.10000000000002,4,1,1,411,Inactive
16642,5,34,688.33,1,3,3,133,Inactive
16643,246,27,487.51,5,2,3,523,Inactive
16644,178,62,833.78,4,4,3,443,Consistent Buyers
16647,170,14,214.06,4,2,1,421,Inactive
16648,43,19,290.65999999999997,3,2,2,322,Inactive
16650,72,24,518.42,3,2,3,323,Inactive
16652,59,118,6773.97,3,4,5,345,Consistent Buyers
16653,16,69,1212.66,2,4,4,244,Potential Loyalists
16654,141,29,601.27,4,3,3,433,Potential Loyalists
16655,18,258,3789.52,2,5,5,255,Potential Loyalists
16656,22,73,8625.8,2,4,5,245,Potential Loyalists
16657,10,192,874.43,1,5,3,153,Inactive
16658,368,8,123.24,5,1,1,511,Inactive
16659,189,2,39.12,5,1,1,511,Inactive
16660,16,16,1267.6499999999999,2,2,4,224,Inactive
16665,362,9,135.39999999999998,5,1,1,511,Inactive
16666,19,32,118.98,2,3,1,231,Inactive
16667,68,52,567.1800000000001,3,3,3,333,Potential Loyalists
16668,15,20,306.71999999999997,2,2,2,222,Inactive
16669,24,156,1348.88,2,5,4,254,Potential Loyalists
16670,17,252,4095.9,2,5,5,255,Potential Loyalists
16671,28,6,1692.27,2,1,4,214,Inactive
16672,2,114,8134.9400000000005,1,4,5,145,Inactive
16674,55,93,304.24,3,4,2,342,Potential Loyalists
16676,34,89,1592.1200000000001,3,4,4,344,Consistent Buyers
16678,3,163,3109.99,1,5,5,155,Inactive
16679,366,3,129.75,5,1,1,511,Inactive
16680,43,10,183.7,3,1,1,311,Inactive
16681,73,44,1770.34,4,3,4,434,Potential Loyalists
16682,5,30,1028.0,1,3,4,134,Inactive
16684,4,277,66653.56,1,5,5,155,Inactive
16685,61,62,324.24,3,4,2,342,Potential Loyalists
16686,47,544,2959.88,3,5,5,355,Consistent Buyers
16688,1,62,1260.86,1,4,4,144,Inactive
16689,76,13,422.59999999999997,4,1,2,412,Inactive
16690,72,12,225.57999999999998,3,1,1,311,Inactive
16692,256,3,1276.0,5,1,4,514,Inactive
16693,69,59,477.86,3,4,2,342,Potential Loyalists
16696,135,10,657.9000000000001,4,1,3,413,Inactive
16697,241,21,112.75,5,2,1,521,Inactive
16698,227,5,1998.0,5,1,4,514,Inactive
16700,9,308,5076.55,1,5,5,155,Inactive
16701,9,144,5398.3,1,5,5,155,Inactive
16705,1,270,14034.99,1,5,5,155,Inactive
16706,37,123,531.35,3,5,3,353,Consistent Buyers
16708,46,27,656.63,3,2,3,323,Inactive
16709,85,79,3029.87,4,4,5,445,VIP
16710,19,394,2467.99,2,5,5,255,Potential Loyalists
16711,3,22,1651.03,1,2,4,124,Inactive
16712,9,438,3611.31,1,5,5,155,Inactive
16713,19,619,6910.78,2,5,5,255,Potential Loyalists
16714,219,87,1129.06,5,4,4,544,VIP
16715,78,19,301.71999999999997,4,2,2,422,Inactive
16716,267,2,901.2,5,1,3,513,Inactive
16717,24,198,3843.08,2,5,5,255,Potential Loyalists
16718,369,44,606.0500000000001,5,3,3,533,Potential Loyalists
16719,15,196,1770.22,2,5,4,254,Potential Loyalists
16720,26,25,152.95,2,2,1,221,Inactive
16721,262,37,292.47,5,3,2,532,Potential Loyalists
16722,17,225,4730.81,2,5,5,255,Potential Loyalists
16723,91,42,576.4,4,3,3,433,Potential Loyalists
16725,302,145,758.27,5,5,3,553,Consistent Buyers
16726,26,178,1358.74,2,5,4,254,Potential Loyalists
16727,364,44,256.32,5,3,2,532,Potential Loyalists
16728,46,263,1048.28,3,5,4,354,Consistent Buyers
16729,38,656,7205.33,3,5,5,355,Consistent Buyers
16730,52,82,743.11,3,4,3,343,Consistent Buyers
16732,32,28,603.75,2,2,3,223,Inactive
16734,52,52,646.76,3,3,3,333,Potential Loyalists
16735,79,116,2247.41,4,4,5,445,VIP
16737,53,1,417.59999999999997,3,1,2,312,Inactive
16738,298,1,3.75,5,1,1,511,Inactive
16739,177,13,323.0,4,1,2,412,Inactive
16742,47,1,464.9,3,1,2,312,Inactive
16743,29,190,2213.13,2,5,5,255,Potential Loyalists
16744,11,236,1291.91,1,5,4,154,Inactive
16745,87,355,7180.7,4,5,5,455,VIP
16746,5,444,6680.11,1,5,5,155,Inactive
16747,38,42,836.06,3,3,3,333,Potential Loyalists
16748,18,69,1515.9,2,4,4,244,Potential Loyalists
16750,45,95,623.93,3,4,3,343,Consistent Buyers
16751,31,25,1764.72,2,2,4,224,Inactive
16752,373,9,207.5,5,1,1,511,Inactive
